quote_date,origin,destination,distance_miles,weight,equipment_type,commodity,mode,customer_id,lead_time_days,fuel_surcharge,quoted_price,actual_cost,won
2021-01-25,"San Francisco, CA","Las Vegas, NV",570,36281,Dry Van,Building Materials,FTL,CUST-025,3,212.69,2845.63,2554.43,0
2021-01-25,"San Francisco, CA","Las Vegas, NV",570,42020,Dry Van,Chemicals,FTL,CUST-019,2,187.4,2620.56,2236.19,0
2021-01-25,"Chicago, IL","Atlanta, GA",720,43046,Dry Van,Building Materials,FTL,CUST-022,0,260.58,3066.7,2675.65,1
2021-01-25,"Seattle, WA","Denver, CO",1300,40219,Dry Van,Electronics,FTL,CUST-002,1,420.69,4710.66,4361.68,1
2021-01-25,"Portland, OR","Salt Lake City, UT",770,26111,Reefer,Building Materials,FTL,CUST-030,7,277.79,4321.73,3729.59,0
2021-01-26,"Miami, FL","Chicago, IL",1370,24041,Dry Van,Automotive Parts,FTL,CUST-015,4,449.59,6794.73,5681.95,1
2021-01-26,"Chicago, IL","Atlanta, GA",720,40670,Reefer,Chemicals,FTL,CUST-028,5,298.46,3697.98,3252.76,0
2021-01-26,"Newark, NJ","Miami, FL",1280,20318,Flatbed,Produce,FTL,CUST-020,2,457.92,5690.49,5576.68,0
2021-01-26,"Houston, TX","Memphis, TN",600,35520,Flatbed,Produce,FTL,CUST-023,9,224.52,2570.85,2283.71,0
2021-01-26,"San Francisco, CA","Las Vegas, NV",570,6589,Flatbed,Machinery,LTL,CUST-006,10,197.95,5092.29,4345.72,0
2021-01-26,"Phoenix, AZ","Kansas City, MO",1100,9404,Dry Van,Building Materials,LTL,CUST-012,6,378.25,7916.35,6548.18,1
2021-01-26,"Newark, NJ","Miami, FL",1280,35445,Reefer,Electronics,FTL,CUST-006,6,459.94,6547.38,5474.04,0
2021-01-26,"San Francisco, CA","Las Vegas, NV",570,36516,Dry Van,Produce,FTL,CUST-026,12,176.17,2851.14,2476.22,0
2021-01-27,"Houston, TX","Memphis, TN",600,25750,Dry Van,Electronics,FTL,CUST-050,2,212.48,2449.11,2139.8,1
2021-01-27,"Denver, CO","Houston, TX",1050,25010,Dry Van,Food & Beverage,FTL,CUST-017,1,376.56,4082.78,3578.74,0
2021-01-27,"Los Angeles, CA","Chicago, IL",2000,24787,Dry Van,General Freight,FTL,CUST-019,3,657.53,6269.3,5658.35,0
2021-01-27,"Atlanta, GA","Newark, NJ",870,2817,Reefer,Produce,LTL,CUST-048,2,320.25,7699.71,6792.05,0
2021-01-27,"Portland, OR","Salt Lake City, UT",770,13721,Dry Van,Food & Beverage,LTL,CUST-018,7,269.52,4992.82,4602.82,0
2021-01-27,"Chicago, IL","Atlanta, GA",720,2740,Dry Van,Machinery,LTL,CUST-027,0,244.76,4788.34,4626.28,1
2021-01-28,"Portland, OR","Salt Lake City, UT",770,42627,Dry Van,Food & Beverage,FTL,CUST-008,0,257.0,3582.69,3111.79,1
2021-01-28,"San Francisco, CA","Las Vegas, NV",570,10722,Dry Van,Machinery,LTL,CUST-018,0,215.05,4786.09,4502.03,1
2021-01-28,"Houston, TX","Memphis, TN",600,33291,Dry Van,Food & Beverage,FTL,CUST-038,3,210.07,2485.47,2142.03,0
2021-01-28,"Newark, NJ","Miami, FL",1280,37442,Reefer,Electronics,FTL,CUST-030,6,446.91,6549.05,5942.74,1
2021-01-28,"Portland, OR","Salt Lake City, UT",770,30471,Reefer,Chemicals,FTL,CUST-045,0,280.68,4291.79,3717.64,1
2021-01-28,"Denver, CO","Houston, TX",1050,25414,Flatbed,Produce,FTL,CUST-022,7,359.76,4215.37,3724.36,0
2021-01-29,"Atlanta, GA","Newark, NJ",870,24744,Reefer,General Freight,FTL,CUST-014,2,251.17,4701.15,3907.39,0
2021-01-29,"Chicago, IL","Atlanta, GA",720,42730,Reefer,Building Materials,FTL,CUST-027,2,244.87,3095.57,3003.31,0
2021-01-29,"Minneapolis, MN","Detroit, MI",690,42169,Reefer,General Freight,FTL,CUST-029,1,246.69,3007.0,2696.94,0
2021-01-29,"Denver, CO","Houston, TX",1050,6721,Dry Van,Food & Beverage,LTL,CUST-011,9,383.12,6387.5,5774.47,1
2021-01-29,"San Francisco, CA","Las Vegas, NV",570,2483,Reefer,Chemicals,LTL,CUST-030,1,193.45,5489.09,5044.12,1
2021-01-29,"Denver, CO","Houston, TX",1050,30803,Reefer,Produce,FTL,CUST-020,4,362.11,4369.49,3940.08,0
2021-01-29,"Newark, NJ","Miami, FL",1280,34355,Reefer,General Freight,FTL,CUST-036,1,449.32,6602.14,5735.42,1
2021-01-29,"Denver, CO","Houston, TX",1050,23535,Reefer,Building Materials,FTL,CUST-040,1,375.52,4887.57,4298.48,1
2021-01-29,"Atlanta, GA","Newark, NJ",870,22388,Reefer,Produce,FTL,CUST-004,5,319.25,4641.65,3870.11,1
2021-01-29,"Newark, NJ","Miami, FL",1280,39952,Reefer,Produce,FTL,CUST-006,1,449.66,6602.67,6049.83,1
2021-01-29,"Atlanta, GA","Newark, NJ",870,7541,Dry Van,General Freight,LTL,CUST-015,1,307.86,5908.78,5142.13,0
2021-01-29,"Atlanta, GA","Newark, NJ",870,24183,Dry Van,Electronics,FTL,CUST-050,2,275.48,3617.32,3155.73,0
2021-01-29,"Seattle, WA","Denver, CO",1300,26704,Dry Van,Machinery,FTL,CUST-009,8,482.44,4854.09,4281.08,0
2021-01-29,"Portland, OR","Salt Lake City, UT",770,24384,Flatbed,Chemicals,FTL,CUST-042,2,276.31,3753.7,3241.65,0
2021-01-30,"Phoenix, AZ","Kansas City, MO",1100,29622,Dry Van,Building Materials,FTL,CUST-027,4,371.79,4405.26,4001.7,0
2021-01-30,"Portland, OR","Salt Lake City, UT",770,31007,Flatbed,Electronics,FTL,CUST-014,3,258.39,4015.18,3448.17,0
2021-01-30,"Phoenix, AZ","Kansas City, MO",1100,40516,Dry Van,Electronics,FTL,CUST-002,1,364.95,4678.82,4107.53,0
2021-01-30,"Seattle, WA","Denver, CO",1300,37101,Reefer,Machinery,FTL,CUST-034,1,469.8,5555.49,5038.2,1
2021-01-31,"Los Angeles, CA","Chicago, IL",2000,41750,Flatbed,Produce,FTL,CUST-042,2,699.96,8633.29,7369.12,0
2021-01-31,"Houston, TX","Memphis, TN",600,4344,Flatbed,Food & Beverage,LTL,CUST-039,3,225.63,5163.53,4175.82,0
2021-01-31,"Dallas, TX","Los Angeles, CA",1400,22948,Dry Van,Automotive Parts,FTL,CUST-019,0,495.2,5300.37,4577.42,0
2021-01-31,"Los Angeles, CA","Dallas, TX",1400,23638,Dry Van,Chemicals,FTL,CUST-030,3,491.12,4991.47,4512.33,0
2021-01-31,"San Francisco, CA","Las Vegas, NV",570,21069,Reefer,Produce,FTL,CUST-014,4,197.13,3453.63,3048.28,0
2021-01-31,"Seattle, WA","Denver, CO",1300,26184,Dry Van,Produce,FTL,CUST-015,7,460.29,4955.11,4272.38,0
2021-01-31,"Newark, NJ","Miami, FL",1280,41685,Dry Van,Electronics,FTL,CUST-035,0,406.35,5332.59,4850.95,1
2021-02-01,"Atlanta, GA","Newark, NJ",870,8033,Dry Van,Produce,LTL,CUST-032,1,313.58,6231.65,5260.48,0
2021-02-01,"Los Angeles, CA","Dallas, TX",1400,41278,Flatbed,Food & Beverage,FTL,CUST-043,0,459.48,5869.43,5158.96,1
2021-02-01,"Nashville, TN","Charlotte, NC",400,2707,Dry Van,Produce,LTL,CUST-050,0,146.46,3418.66,3134.49,0
2021-02-01,"Minneapolis, MN","Detroit, MI",690,39993,Reefer,Produce,FTL,CUST-036,3,232.99,3557.02,3215.12,0
2021-02-01,"Miami, FL","Chicago, IL",1370,37966,Dry Van,Produce,FTL,CUST-009,0,471.69,6421.25,5669.27,0
2021-02-01,"Houston, TX","Memphis, TN",600,5395,Dry Van,Building Materials,LTL,CUST-020,1,210.86,4004.63,3797.84,1
2021-02-01,"San Francisco, CA","Las Vegas, NV",570,2907,Dry Van,Automotive Parts,LTL,CUST-018,0,183.93,5574.63,4976.49,1
2021-02-02,"Houston, TX","Memphis, TN",600,31843,Dry Van,Building Materials,FTL,CUST-028,2,218.38,2258.64,2115.66,1
2021-02-02,"Chicago, IL","Atlanta, GA",720,41700,Dry Van,Chemicals,FTL,CUST-021,4,275.49,3271.01,2892.03,0
2021-02-02,"Seattle, WA","Denver, CO",1300,21027,Reefer,General Freight,FTL,CUST-015,0,468.49,6457.7,5749.87,1
2021-02-02,"Los Angeles, CA","Dallas, TX",1400,14275,Flatbed,Food & Beverage,LTL,CUST-006,2,547.72,10004.26,8864.21,0
2021-02-03,"Portland, OR","Salt Lake City, UT",770,5113,Dry Van,Automotive Parts,LTL,CUST-042,0,277.38,5920.42,5203.4,1
2021-02-03,"Seattle, WA","Denver, CO",1300,37570,Reefer,Building Materials,FTL,CUST-024,4,487.09,6398.85,5621.55,0
2021-02-03,"Phoenix, AZ","Kansas City, MO",1100,8198,Dry Van,Building Materials,LTL,CUST-011,0,357.23,7285.76,6460.49,0
2021-02-03,"San Francisco, CA","Las Vegas, NV",570,36855,Dry Van,Electronics,FTL,CUST-036,10,220.46,2967.52,2715.17,0
2021-02-04,"Miami, FL","Chicago, IL",1370,30324,Dry Van,Building Materials,FTL,CUST-048,2,460.24,6552.08,5748.73,0
2021-02-04,"Minneapolis, MN","Detroit, MI",690,8932,Reefer,Produce,LTL,CUST-010,0,243.21,6968.79,5992.07,0
2021-02-04,"San Francisco, CA","Las Vegas, NV",570,27542,Dry Van,Building Materials,FTL,CUST-006,10,204.26,3083.45,2674.96,1
2021-02-04,"Dallas, TX","Los Angeles, CA",1400,13838,Dry Van,Electronics,LTL,CUST-025,0,532.48,9401.82,7651.95,0
2021-02-04,"Houston, TX","Memphis, TN",600,4009,Dry Van,Building Materials,LTL,CUST-044,6,215.47,3851.49,3639.46,1
2021-02-04,"Minneapolis, MN","Detroit, MI",690,5872,Reefer,Chemicals,LTL,CUST-020,2,213.57,6636.82,5983.21,1
2021-02-05,"Seattle, WA","Denver, CO",1300,35914,Dry Van,Chemicals,FTL,CUST-024,2,434.44,5061.05,4540.21,1
2021-02-05,"Nashville, TN","Charlotte, NC",400,14859,Reefer,Building Materials,LTL,CUST-018,6,138.32,4063.13,3470.67,0
2021-02-05,"Denver, CO","Houston, TX",1050,34247,Dry Van,Food & Beverage,FTL,CUST-008,2,357.02,4525.4,3835.76,0
2021-02-05,"Denver, CO","Houston, TX",1050,3181,Dry Van,Chemicals,LTL,CUST-026,0,343.8,6964.57,6305.52,0
2021-02-05,"Chicago, IL","Atlanta, GA",720,40265,Reefer,Electronics,FTL,CUST-035,5,239.79,3697.31,3273.29,1
2021-02-05,"Phoenix, AZ","Kansas City, MO",1100,7889,Dry Van,Building Materials,LTL,CUST-021,6,378.98,7452.3,6655.4,1
2021-02-05,"Seattle, WA","Denver, CO",1300,2368,Reefer,General Freight,LTL,CUST-006,3,407.92,11951.26,10210.99,0
2021-02-06,"Newark, NJ","Miami, FL",1280,22411,Dry Van,Chemicals,FTL,CUST-039,0,446.08,6055.37,5221.41,1
2021-02-06,"Houston, TX","Memphis, TN",600,30290,Reefer,Produce,FTL,CUST-041,6,210.03,3239.04,2750.38,0
2021-02-06,"Miami, FL","Chicago, IL",1370,41839,Dry Van,General Freight,FTL,CUST-043,7,510.21,6717.48,5949.1,0
2021-02-06,"Minneapolis, MN","Detroit, MI",690,27422,Reefer,Machinery,FTL,CUST-022,2,257.26,3953.19,3472.31,1
2021-02-06,"Newark, NJ","Miami, FL",1280,35422,Reefer,Chemicals,FTL,CUST-034,1,440.91,7889.1,6949.08,0
2021-02-06,"Minneapolis, MN","Detroit, MI",690,39460,Reefer,General Freight,FTL,CUST-046,1,268.36,4006.82,3317.12,0
2021-02-07,"Portland, OR","Salt Lake City, UT",770,14642,Dry Van,Machinery,LTL,CUST-033,0,283.8,5198.95,4517.63,0
2021-02-07,"Dallas, TX","Los Angeles, CA",1400,35014,Dry Van,Machinery,FTL,CUST-017,0,548.78,5773.42,4913.26,1
2021-02-07,"Los Angeles, CA","Chicago, IL",2000,13210,Reefer,Produce,LTL,CUST-018,1,698.27,13696.64,12709.85,1
2021-02-07,"Minneapolis, MN","Detroit, MI",690,38214,Reefer,Electronics,FTL,CUST-034,1,247.43,3401.48,3127.23,0
2021-02-07,"Miami, FL","Chicago, IL",1370,30189,Dry Van,Produce,FTL,CUST-027,5,472.93,6406.92,5699.7,0
2021-02-07,"Seattle, WA","Denver, CO",1300,31124,Dry Van,Automotive Parts,FTL,CUST-024,2,489.39,4962.85,4444.72,1
2021-02-08,"Newark, NJ","Miami, FL",1280,12069,Dry Van,Produce,LTL,CUST-018,0,473.31,9242.12,7971.44,0
2021-02-08,"San Francisco, CA","Las Vegas, NV",570,20328,Reefer,Electronics,FTL,CUST-028,0,217.4,3274.28,3012.9,1
2021-02-08,"Nashville, TN","Charlotte, NC",400,7806,Reefer,Machinery,LTL,CUST-005,0,137.78,4136.62,3640.9,1
2021-02-08,"Atlanta, GA","Newark, NJ",870,41368,Dry Van,Machinery,FTL,CUST-021,2,323.7,3913.85,3323.8,0
2021-02-08,"Atlanta, GA","Newark, NJ",870,21280,Flatbed,General Freight,FTL,CUST-049,10,283.42,4518.74,3942.29,0
2021-02-08,"Los Angeles, CA","Dallas, TX",1400,12092,Dry Van,Automotive Parts,LTL,CUST-032,3,524.6,8539.79,7547.67,1
2021-02-08,"Denver, CO","Houston, TX",1050,21807,Reefer,General Freight,FTL,CUST-038,0,368.09,5112.86,4394.18,1
2021-02-08,"Los Angeles, CA","Dallas, TX",1400,24219,Flatbed,General Freight,FTL,CUST-025,1,537.39,6415.35,5887.04,0
2021-02-08,"Minneapolis, MN","Detroit, MI",690,21975,Reefer,General Freight,FTL,CUST-006,2,227.98,3746.23,3181.4,0
2021-02-08,"Atlanta, GA","Newark, NJ",870,38321,Reefer,Building Materials,FTL,CUST-015,0,304.34,4722.79,4186.99,1
2021-02-09,"Los Angeles, CA","Chicago, IL",2000,3014,Dry Van,General Freight,LTL,CUST-043,6,710.66,12718.36,11379.76,0
2021-02-09,"Seattle, WA","Denver, CO",1300,38724,Dry Van,Chemicals,FTL,CUST-010,1,502.13,5582.19,4970.88,1
2021-02-09,"Dallas, TX","Los Angeles, CA",1400,42905,Flatbed,General Freight,FTL,CUST-019,0,485.37,5767.13,5175.34,0
2021-02-09,"Miami, FL","Chicago, IL",1370,12662,Dry Van,Automotive Parts,LTL,CUST-008,6,474.31,10490.66,9373.66,0
2021-02-09,"Atlanta, GA","Newark, NJ",870,3824,Flatbed,General Freight,LTL,CUST-021,2,300.71,8059.09,6832.29,0
2021-02-09,"Atlanta, GA","Newark, NJ",870,4317,Dry Van,Chemicals,LTL,CUST-044,3,289.34,7078.26,5900.86,0
2021-02-09,"Atlanta, GA","Newark, NJ",870,12556,Dry Van,General Freight,LTL,CUST-050,0,298.79,6344.95,5597.35,1
2021-02-09,"Seattle, WA","Denver, CO",1300,8205,Dry Van,Food & Beverage,LTL,CUST-041,4,443.26,8067.67,7190.7,1
2021-02-10,"Los Angeles, CA","Dallas, TX",1400,2652,Dry Van,Automotive Parts,LTL,CUST-027,1,498.62,8178.39,7455.28,1
2021-02-10,"Los Angeles, CA","Dallas, TX",1400,22197,Reefer,Chemicals,FTL,CUST-042,0,503.18,6457.52,5568.33,0
2021-02-10,"Los Angeles, CA","Dallas, TX",1400,34403,Reefer,Building Materials,FTL,CUST-012,0,498.47,6455.9,5482.68,1
2021-02-10,"Seattle, WA","Denver, CO",1300,36451,Dry Van,Electronics,FTL,CUST-005,0,439.7,5033.64,4704.52,1
2021-02-10,"Phoenix, AZ","Kansas City, MO",1100,7647,Flatbed,General Freight,LTL,CUST-029,0,383.98,10169.13,8600.93,1
2021-02-10,"Phoenix, AZ","Kansas City, MO",1100,30185,Reefer,Chemicals,FTL,CUST-020,0,391.58,5342.68,4818.64,1
2021-02-10,"Portland, OR","Salt Lake City, UT",770,22907,Reefer,Chemicals,FTL,CUST-031,0,254.41,4679.88,3878.84,0
2021-02-10,"Los Angeles, CA","Chicago, IL",2000,28599,Dry Van,Produce,FTL,CUST-020,0,726.77,8069.86,6733.54,0
2021-02-10,"Denver, CO","Houston, TX",1050,34530,Dry Van,Electronics,FTL,CUST-012,3,395.46,3946.31,3665.04,1
2021-02-10,"San Francisco, CA","Las Vegas, NV",570,29312,Dry Van,Machinery,FTL,CUST-050,1,201.43,2913.19,2607.89,0
2021-02-10,"Nashville, TN","Charlotte, NC",400,22255,Reefer,Electronics,FTL,CUST-034,2,149.93,2509.08,2188.82,0
2021-02-11,"Minneapolis, MN","Detroit, MI",690,29018,Dry Van,Machinery,FTL,CUST-002,12,248.29,3107.0,2820.07,0
2021-02-11,"Miami, FL","Chicago, IL",1370,12178,Dry Van,Chemicals,LTL,CUST-014,0,474.07,11170.73,9693.89,0
2021-02-11,"Seattle, WA","Denver, CO",1300,6215,Dry Van,Produce,LTL,CUST-030,0,477.09,8501.37,8043.35,1
2021-02-11,"Nashville, TN","Charlotte, NC",400,3160,Reefer,Chemicals,LTL,CUST-020,0,135.23,4084.88,3841.98,1
2021-02-11,"Miami, FL","Chicago, IL",1370,7430,Dry Van,Chemicals,LTL,CUST-008,2,520.68,11100.38,9888.35,0
2021-02-11,"Los Angeles, CA","Chicago, IL",2000,29258,Dry Van,Automotive Parts,FTL,CUST-003,4,663.31,7598.6,6413.72,0
2021-02-11,"Dallas, TX","Los Angeles, CA",1400,20838,Dry Van,Chemicals,FTL,CUST-011,2,512.42,5294.63,4728.4,1
2021-02-11,"Dallas, TX","Los Angeles, CA",1400,5038,Reefer,Electronics,LTL,CUST-043,2,490.64,11504.49,9703.88,0
2021-02-12,"Atlanta, GA","Newark, NJ",870,31298,Reefer,General Freight,FTL,CUST-003,1,321.6,5041.89,4292.49,0
2021-02-12,"Phoenix, AZ","Kansas City, MO",1100,36947,Dry Van,Food & Beverage,FTL,CUST-025,12,409.92,5123.76,4419.74,0
2021-02-12,"Miami, FL","Chicago, IL",1370,25768,Flatbed,Electronics,FTL,CUST-036,1,480.7,7604.84,6678.21,1
2021-02-12,"Seattle, WA","Denver, CO",1300,40225,Dry Van,Automotive Parts,FTL,CUST-031,1,478.27,5233.66,4971.73,1
2021-02-12,"Dallas, TX","Los Angeles, CA",1400,42605,Dry Van,Building Materials,FTL,CUST-033,5,536.95,5172.54,4525.63,0
2021-02-12,"Phoenix, AZ","Kansas City, MO",1100,38203,Dry Van,Building Materials,FTL,CUST-043,1,384.27,4701.0,4119.32,1
2021-02-12,"Minneapolis, MN","Detroit, MI",690,37947,Flatbed,Automotive Parts,FTL,CUST-035,1,246.08,3387.31,3027.5,0
2021-02-12,"Portland, OR","Salt Lake City, UT",770,9279,Reefer,Food & Beverage,LTL,CUST-038,3,266.49,6562.56,6107.25,0
2021-02-12,"Phoenix, AZ","Kansas City, MO",1100,12296,Reefer,General Freight,LTL,CUST-018,4,355.78,9265.39,7930.22,0
2021-02-12,"San Francisco, CA","Las Vegas, NV",570,11669,Dry Van,Produce,LTL,CUST-029,3,203.95,4935.2,4138.41,0
2021-02-13,"Chicago, IL","Atlanta, GA",720,29392,Dry Van,Produce,FTL,CUST-011,2,255.4,3292.61,2793.7,0
2021-02-13,"Houston, TX","Memphis, TN",600,31711,Reefer,Machinery,FTL,CUST-046,0,214.0,2943.64,2710.65,1
2021-02-13,"San Francisco, CA","Las Vegas, NV",570,35760,Reefer,General Freight,FTL,CUST-005,5,193.36,3479.33,3283.48,0
2021-02-13,"Nashville, TN","Charlotte, NC",400,14671,Dry Van,Machinery,LTL,CUST-024,0,143.57,3113.07,2630.94,0
2021-02-14,"Los Angeles, CA","Chicago, IL",2000,42186,Dry Van,Produce,FTL,CUST-042,4,715.95,7640.31,6924.8,1
2021-02-14,"Minneapolis, MN","Detroit, MI",690,43446,Dry Van,Produce,FTL,CUST-006,0,251.66,3065.57,2831.8,1
2021-02-14,"Seattle, WA","Denver, CO",1300,36710,Dry Van,General Freight,FTL,CUST-017,0,438.55,5241.55,4808.2,0
2021-02-14,"Dallas, TX","Los Angeles, CA",1400,32174,Reefer,Chemicals,FTL,CUST-017,16,543.45,5912.45,5594.54,1
2021-02-14,"Portland, OR","Salt Lake City, UT",770,20564,Flatbed,Building Materials,FTL,CUST-022,1,264.71,3714.61,3425.79,1
2021-02-14,"Newark, NJ","Miami, FL",1280,25755,Dry Van,Food & Beverage,FTL,CUST-010,6,449.17,5909.66,5408.33,0
2021-02-14,"Phoenix, AZ","Kansas City, MO",1100,28021,Dry Van,Building Materials,FTL,CUST-043,0,354.8,4777.33,4312.5,0
2021-02-15,"Houston, TX","Memphis, TN",600,28163,Reefer,Electronics,FTL,CUST-008,0,219.16,3379.05,2992.79,1
2021-02-15,"Portland, OR","Salt Lake City, UT",770,34990,Dry Van,Automotive Parts,FTL,CUST-012,1,276.17,3578.09,3007.14,1
2021-02-15,"San Francisco, CA","Las Vegas, NV",570,3299,Dry Van,Chemicals,LTL,CUST-019,2,170.05,5135.45,4640.33,0
2021-02-15,"Newark, NJ","Miami, FL",1280,26516,Flatbed,Produce,FTL,CUST-015,0,465.16,7877.08,6619.47,0
2021-02-16,"Portland, OR","Salt Lake City, UT",770,31996,Dry Van,Machinery,FTL,CUST-026,1,288.27,3429.7,3112.32,1
2021-02-16,"Chicago, IL","Atlanta, GA",720,20285,Dry Van,Building Materials,FTL,CUST-019,0,257.36,3243.31,2829.34,1
2021-02-16,"Portland, OR","Salt Lake City, UT",770,24077,Reefer,Electronics,FTL,CUST-044,1,257.68,4329.45,3952.85,1
2021-02-16,"Nashville, TN","Charlotte, NC",400,22852,Dry Van,Automotive Parts,FTL,CUST-038,1,143.88,1898.08,1700.17,0
2021-02-16,"San Francisco, CA","Las Vegas, NV",570,24787,Dry Van,Machinery,FTL,CUST-037,0,209.64,2906.52,2526.02,1
2021-02-16,"Los Angeles, CA","Chicago, IL",2000,37282,Flatbed,Machinery,FTL,CUST-045,0,723.16,7917.0,7264.27,1
2021-02-16,"Phoenix, AZ","Kansas City, MO",1100,42677,Flatbed,General Freight,FTL,CUST-023,0,388.66,5277.15,4725.7,1
2021-02-16,"Seattle, WA","Denver, CO",1300,43756,Flatbed,Electronics,FTL,CUST-004,1,473.56,6754.31,6044.71,1
2021-02-16,"Los Angeles, CA","Chicago, IL",2000,24350,Flatbed,Electronics,FTL,CUST-048,2,745.11,9136.51,7961.18,0
2021-02-16,"Houston, TX","Memphis, TN",600,10780,Dry Van,Produce,LTL,CUST-039,2,201.3,3799.82,3517.75,0
2021-02-17,"Los Angeles, CA","Dallas, TX",1400,28777,Dry Van,Chemicals,FTL,CUST-048,3,505.49,5662.7,5065.03,1
2021-02-17,"Portland, OR","Salt Lake City, UT",770,14757,Reefer,Chemicals,LTL,CUST-038,2,273.01,6783.32,6222.65,1
2021-02-17,"Seattle, WA","Denver, CO",1300,4526,Dry Van,Food & Beverage,LTL,CUST-013,10,487.8,10259.79,8248.21,0
2021-02-17,"Los Angeles, CA","Dallas, TX",1400,42813,Dry Van,General Freight,FTL,CUST-050,2,471.91,5529.64,4980.0,0
2021-02-18,"Nashville, TN","Charlotte, NC",400,29632,Dry Van,Electronics,FTL,CUST-006,0,139.81,1876.05,1686.42,1
2021-02-18,"Chicago, IL","Atlanta, GA",720,9352,Reefer,Automotive Parts,LTL,CUST-032,5,253.26,6350.69,5657.03,0
2021-02-18,"Minneapolis, MN","Detroit, MI",690,21042,Dry Van,Machinery,FTL,CUST-007,0,267.58,3018.23,2697.85,0
2021-02-18,"Denver, CO","Houston, TX",1050,37047,Dry Van,Produce,FTL,CUST-031,3,365.44,4214.99,3923.67,1
2021-02-18,"Minneapolis, MN","Detroit, MI",690,10746,Reefer,Building Materials,LTL,CUST-023,7,232.11,5976.79,5503.43,1
2021-02-18,"Los Angeles, CA","Chicago, IL",2000,27179,Dry Van,Building Materials,FTL,CUST-048,4,712.02,7836.75,6425.8,1
2021-02-18,"Denver, CO","Houston, TX",1050,29296,Reefer,Food & Beverage,FTL,CUST-013,5,360.39,5449.76,4699.61,0
2021-02-18,"Los Angeles, CA","Chicago, IL",2000,42304,Dry Van,General Freight,FTL,CUST-026,1,710.42,7197.26,6413.74,1
2021-02-18,"Los Angeles, CA","Chicago, IL",2000,13050,Dry Van,Building Materials,LTL,CUST-001,16,821.94,11156.67,9461.27,0
2021-02-18,"Atlanta, GA","Newark, NJ",870,13119,Dry Van,Food & Beverage,LTL,CUST-014,3,273.25,6122.13,5402.55,0
2021-02-18,"Los Angeles, CA","Dallas, TX",1400,13321,Reefer,Automotive Parts,LTL,CUST-010,0,450.0,9663.25,8583.53,0
2021-02-18,"Houston, TX","Memphis, TN",600,10779,Dry Van,Produce,LTL,CUST-027,8,207.49,4029.83,3705.88,0
2021-02-19,"Dallas, TX","Los Angeles, CA",1400,22907,Dry Van,Chemicals,FTL,CUST-048,0,493.05,5203.13,4434.57,0
2021-02-19,"San Francisco, CA","Las Vegas, NV",570,4423,Dry Van,Food & Beverage,LTL,CUST-031,4,208.04,5578.63,4521.36,1
2021-02-19,"Nashville, TN","Charlotte, NC",400,6249,Dry Van,Food & Beverage,LTL,CUST-018,0,144.42,3446.1,3184.1,0
2021-02-19,"Nashville, TN","Charlotte, NC",400,30735,Dry Van,Automotive Parts,FTL,CUST-026,4,141.48,2090.44,1830.99,0
2021-02-19,"Newark, NJ","Miami, FL",1280,27772,Dry Van,Machinery,FTL,CUST-014,0,413.36,5753.06,5061.6,0
2021-02-19,"San Francisco, CA","Las Vegas, NV",570,31142,Dry Van,Building Materials,FTL,CUST-002,0,195.31,2888.78,2594.44,1
2021-02-20,"Newark, NJ","Miami, FL",1280,33593,Dry Van,Chemicals,FTL,CUST-018,3,502.33,5684.1,5343.77,1
2021-02-20,"Miami, FL","Chicago, IL",1370,10834,Reefer,Machinery,LTL,CUST-015,3,467.83,12515.94,10828.0,0
2021-02-20,"Dallas, TX","Los Angeles, CA",1400,30337,Dry Van,Electronics,FTL,CUST-049,2,503.76,5376.88,4838.09,0
2021-02-20,"Seattle, WA","Denver, CO",1300,4988,Dry Van,Produce,LTL,CUST-032,1,491.7,9106.2,8228.21,1
2021-02-20,"Atlanta, GA","Newark, NJ",870,10050,Flatbed,Building Materials,LTL,CUST-041,1,308.33,7794.91,6682.57,1
2021-02-21,"Chicago, IL","Atlanta, GA",720,28654,Reefer,Produce,FTL,CUST-044,6,272.22,4065.8,3551.49,1
2021-02-21,"Los Angeles, CA","Dallas, TX",1400,38490,Flatbed,Building Materials,FTL,CUST-010,1,514.93,5916.15,5394.25,0
2021-02-21,"Portland, OR","Salt Lake City, UT",770,4394,Dry Van,Chemicals,LTL,CUST-038,5,270.4,5744.08,5151.52,0
2021-02-21,"Denver, CO","Houston, TX",1050,11497,Dry Van,Automotive Parts,LTL,CUST-012,0,359.38,6575.11,5903.94,0
2021-02-21,"Denver, CO","Houston, TX",1050,8768,Dry Van,General Freight,LTL,CUST-008,1,380.99,6921.4,6088.31,1
2021-02-22,"Denver, CO","Houston, TX",1050,11862,Dry Van,General Freight,LTL,CUST-032,2,382.27,6779.6,6067.92,1
2021-02-22,"Phoenix, AZ","Kansas City, MO",1100,20462,Dry Van,Chemicals,FTL,CUST-006,0,408.61,5230.84,4379.0,0
2021-02-22,"Miami, FL","Chicago, IL",1370,43992,Dry Van,Machinery,FTL,CUST-013,1,490.18,6274.21,5550.99,1
2021-02-22,"Minneapolis, MN","Detroit, MI",690,3218,Reefer,Machinery,LTL,CUST-006,4,228.33,6621.48,5760.39,0
2021-02-22,"Houston, TX","Memphis, TN",600,20812,Reefer,General Freight,FTL,CUST-009,1,214.13,3174.25,2837.65,1
